EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4276.922852,4299.743652,4275,4302.563965,4330.128418,4286.282227,4275.769043,4286.666504,4262.307617,4234.230957,4397.05127,4364.487305,4307.692383,4378.077148
4278.205078,4303.717773,4277.05127,4307.563965,4336.282227,4291.922852,4279.358887,4295.769043,4266.794922,4239.487305,4397.179688,4369.230957,4314.871582,4381.922852
4268.974121,4300.256348,4267.692383,4302.692383,4326.410156,4287.563965,4269.743652,4285.769043,4261.538574,4232.692383,4390.641113,4358.077148,4307.179688,4373.461426
4263.846191,4297.692383,4263.717773,4295.769043,4323.205078,4278.974121,4266.410156,4281.538574,4261.282227,4228.717773,4388.974121,4351.025879,4304.871582,4368.974121
4270.384766,4300.769043,4269.871582,4299.102539,4324.230957,4280.256348,4270.128418,4289.743652,4265.256348,4237.179688,4393.846191,4361.025879,4314.743652,4378.205078
4278.846191,4303.333496,4276.666504,4309.358887,4327.179688,4285.897461,4273.205078,4292.820313,4267.563965,4247.436035,4405.512695,4375.256348,4326.282227,4388.974121
4278.974121,4301.410156,4276.282227,4310.384766,4330.769043,4282.436035,4272.307617,4284.615234,4265.384766,4249.615234,4412.436035,4375.641113,4326.282227,4389.615234
4282.307617,4303.077148,4276.153809,4309.102539,4331.025879,4281.282227,4269.487305,4281.922852,4265.128418,4250,4415.769043,4372.94873,4325.641113,4391.282227
4285.897461,4310.512695,4278.717773,4313.589844,4327.692383,4282.179688,4266.282227,4280.384766,4265.512695,4249.743652,4415.128418,4372.820313,4334.487305,4395.256348
4279.615234,4307.05127,4275.512695,4312.563965,4326.153809,4280.512695,4266.282227,4276.538574,4262.179688,4247.563965,4407.307617,4366.153809,4331.666504,4390.897461
4280.256348,4302.692383,4270.897461,4308.717773,4327.820313,4282.05127,4269.871582,4279.102539,4263.461426,4257.563965,4411.153809,4366.282227,4332.436035,4392.820313
4286.153809,4309.102539,4272.820313,4308.717773,4325.897461,4281.922852,4271.025879,4282.05127,4267.05127,4268.461426,4418.077148,4372.563965,4342.307617,4398.589844
4271.025879,4297.179688,4266.538574,4302.820313,4319.230957,4279.358887,4267.94873,4279.230957,4261.538574,4254.230957,4394.487305,4360.897461,4312.692383,4381.538574
4259.487305,4276.538574,4253.846191,4290.769043,4311.025879,4276.538574,4262.820313,4275.128418,4258.846191,4244.487305,4378.333496,4347.94873,4289.615234,4364.743652
4282.820313,4288.461426,4266.922852,4296.666504,4310.897461,4279.487305,4262.436035,4281.538574,4273.077148,4264.871582,4403.205078,4364.743652,4333.846191,4391.410156
4297.307617,4297.436035,4283.846191,4304.615234,4314.743652,4280.769043,4258.589844,4282.436035,4277.307617,4275.512695,4418.717773,4375.512695,4376.666504,4417.179688
4286.410156,4267.436035,4274.743652,4288.589844,4312.179688,4274.230957,4252.820313,4272.436035,4263.077148,4259.102539,4416.666504,4362.563965,4377.94873,4407.307617
4293.461426,4248.077148,4277.307617,4278.205078,4311.922852,4272.307617,4259.743652,4272.563965,4260,4258.077148,4438.974121,4369.487305,4397.820313,4413.205078
4322.692383,4259.102539,4307.820313,4296.794922,4324.102539,4289.871582,4276.922852,4293.461426,4280.128418,4282.436035,4475.769043,4403.589844,4441.538574,4450.769043
4328.717773,4246.666504,4317.436035,4301.410156,4330.256348,4300.897461,4284.615234,4310.384766,4294.743652,4292.820313,4484.615234,4419.230957,4456.282227,4462.05127
4306.153809,4214.743652,4300.128418,4279.358887,4320.128418,4285.384766,4276.922852,4302.307617,4284.743652,4279.871582,4466.153809,4405.256348,4439.743652,4439.487305
4301.025879,4215.641113,4299.230957,4278.461426,4323.077148,4279.743652,4274.615234,4297.179688,4278.974121,4273.077148,4459.615234,4401.025879,4426.794922,4433.717773
4320.256348,4243.846191,4314.871582,4301.025879,4345.384766,4298.333496,4287.179688,4313.333496,4293.846191,4285.128418,4480.128418,4418.461426,4437.436035,4451.666504
4316.153809,4240,4309.871582,4297.179688,4344.487305,4300.256348,4287.05127,4315.128418,4294.230957,4282.436035,4478.333496,4415.769043,4430.897461,4445.769043
4287.94873,4208.461426,4286.153809,4273.846191,4322.307617,4283.589844,4273.717773,4295.769043,4274.871582,4262.563965,4444.230957,4390,4399.487305,4419.230957
4291.922852,4215.256348,4286.410156,4280.512695,4325.384766,4289.615234,4279.230957,4298.205078,4279.230957,4265.897461,4445,4389.615234,4404.487305,4425.128418
4304.358887,4234.487305,4295.384766,4290.256348,4338.205078,4299.871582,4285.384766,4311.538574,4292.05127,4275.897461,4459.615234,4398.205078,4416.410156,4435
4284.615234,4218.846191,4281.794922,4269.102539,4328.974121,4282.820313,4271.538574,4300.256348,4280.769043,4264.871582,4445,4382.692383,4397.692383,4414.102539
4277.692383,4210,4277.307617,4261.282227,4320,4274.871582,4273.846191,4293.205078,4275.897461,4259.743652,4436.922852,4377.820313,4391.922852,4407.436035
4291.666504,4222.563965,4287.307617,4276.666504,4322.436035,4287.436035,4286.922852,4300.897461,4284.358887,4266.794922,4445.769043,4387.307617,4401.410156,4419.487305
4293.333496,4223.974121,4288.077148,4282.05127,4326.025879,4291.666504,4279.102539,4300.769043,4284.615234,4266.153809,4446.922852,4385.769043,4398.974121,4418.846191
4289.487305,4223.333496,4287.563965,4279.230957,4331.025879,4291.282227,4273.205078,4295.897461,4281.025879,4266.025879,4444.230957,4384.487305,4395.128418,4416.282227
4285,4227.179688,4287.436035,4275.897461,4329.358887,4290.384766,4276.538574,4289.743652,4276.922852,4265.256348,4439.871582,4384.615234,4391.794922,4412.820313
4288.974121,4230.256348,4293.205078,4278.974121,4328.077148,4290.256348,4278.846191,4290.641113,4281.922852,4268.846191,4446.794922,4390,4395.897461,4416.282227
4304.230957,4240,4308.974121,4292.307617,4337.179688,4299.230957,4287.692383,4303.974121,4295.641113,4281.922852,4471.794922,4406.410156,4412.05127,4436.153809
4303.333496,4240.384766,4308.461426,4288.846191,4338.974121,4298.333496,4290.384766,4303.461426,4290.512695,4276.282227,4473.461426,4407.692383,4414.358887,4436.538574
4289.487305,4227.563965,4294.230957,4272.179688,4332.94873,4286.410156,4284.358887,4289.743652,4275.128418,4262.563965,4453.205078,4394.615234,4403.717773,4420.128418
4297.307617,4235.897461,4302.820313,4284.358887,4342.05127,4295.384766,4294.871582,4300.641113,4285.641113,4278.461426,4463.205078,4405,4406.922852,4430.128418
4306.410156,4248.846191,4314.358887,4304.358887,4353.333496,4307.94873,4307.436035,4316.282227,4301.025879,4287.05127,4477.563965,4417.820313,4415.512695,4441.282227
4295,4243.717773,4304.487305,4299.230957,4352.179688,4298.205078,4294.615234,4304.230957,4290.641113,4269.358887,4464.358887,4406.153809,4413.333496,4426.794922
4292.563965,4239.487305,4296.666504,4292.563965,4346.794922,4293.205078,4280.128418,4293.077148,4278.589844,4269.871582,4455.512695,4397.179688,4401.922852,4421.538574
4299.358887,4241.666504,4299.743652,4296.410156,4345.384766,4298.461426,4285.512695,4297.820313,4281.538574,4277.307617,4462.436035,4400.641113,4395,4428.205078
4296.025879,4238.333496,4301.538574,4295.128418,4348.461426,4294.487305,4289.487305,4300.384766,4280.384766,4264.487305,4470,4402.179688,4402.94873,4425.897461
4292.05127,4231.922852,4302.05127,4291.666504,4350.384766,4291.153809,4283.461426,4302.563965,4276.410156,4262.94873,4473.589844,4402.94873,4410.641113,4427.436035
4304.487305,4244.358887,4308.589844,4302.563965,4355.256348,4299.358887,4285.128418,4312.820313,4288.846191,4279.615234,4477.94873,4410.897461,4413.077148,4438.333496
4306.282227,4250.128418,4305.641113,4303.846191,4357.307617,4295.897461,4287.179688,4311.922852,4291.410156,4277.05127,4477.563965,4406.538574,4409.102539,4432.05127
4278.461426,4220.128418,4286.025879,4276.794922,4340.769043,4278.077148,4275.384766,4293.205078,4267.692383,4258.589844,4461.538574,4381.538574,4389.230957,4405
4275.641113,4218.077148,4288.589844,4275.641113,4333.589844,4283.461426,4274.615234,4289.615234,4264.487305,4260.384766,4458.461426,4381.922852,4384.487305,4408.717773
4306.410156,4262.179688,4311.153809,4304.871582,4354.102539,4301.922852,4289.358887,4300.641113,4286.025879,4271.153809,4474.615234,4405.384766,4403.077148,4435.769043
4302.820313,4263.077148,4301.282227,4295.769043,4356.922852,4294.358887,4283.205078,4297.05127,4284.102539,4266.153809,4466.794922,4393.974121,4396.410156,4424.615234
4280.897461,4233.461426,4284.230957,4272.820313,4342.436035,4285.256348,4267.307617,4290.128418,4272.307617,4263.717773,4453.461426,4376.153809,4378.846191,4406.282227
4297.820313,4251.282227,4304.615234,4294.358887,4355.384766,4296.538574,4273.205078,4295.769043,4283.077148,4279.487305,4473.974121,4397.94873,4396.794922,4427.820313
4312.692383,4273.077148,4314.487305,4310.641113,4370.384766,4300.256348,4279.487305,4288.333496,4283.461426,4279.358887,4481.282227,4405.256348,4410.641113,4439.871582
4300,4267.05127,4301.410156,4300.384766,4364.358887,4294.743652,4271.282227,4275.128418,4267.307617,4267.05127,4462.820313,4383.461426,4401.025879,4427.563965
4295.641113,4259.871582,4301.410156,4297.307617,4352.692383,4287.820313,4261.794922,4278.974121,4263.077148,4262.563965,4460.641113,4378.205078,4395,4426.538574
4295.256348,4247.820313,4299.743652,4288.589844,4346.282227,4277.820313,4257.563965,4278.333496,4263.077148,4253.846191,4461.282227,4378.589844,4389.102539,4423.333496
4290,4246.025879,4293.461426,4284.615234,4350.897461,4280.641113,4263.974121,4275,4266.025879,4251.794922,4456.153809,4370,4385,4414.358887
4304.743652,4270.384766,4312.05127,4311.025879,4368.333496,4298.589844,4285.256348,4300.128418,4283.333496,4271.025879,4472.436035,4387.307617,4400.256348,4433.077148
4317.307617,4276.538574,4323.717773,4322.05127,4371.538574,4300.512695,4293.461426,4317.94873,4291.922852,4277.179688,4486.410156,4404.743652,4408.461426,4446.538574
4297.94873,4253.717773,4300.512695,4298.333496,4353.717773,4287.94873,4279.230957,4302.94873,4283.333496,4262.820313,4470,4383.717773,4390.128418,4423.461426
4281.153809,4247.179688,4284.487305,4287.692383,4348.589844,4287.05127,4273.333496,4295.128418,4280.128418,4262.820313,4451.666504,4367.436035,4377.692383,4404.358887
4290,4261.922852,4290.897461,4300.769043,4360.128418,4296.666504,4279.743652,4303.077148,4281.794922,4269.358887,4457.436035,4377.563965,4381.922852,4413.205078
4301.025879,4268.205078,4300.641113,4308.205078,4367.820313,4300.128418,4280.641113,4300.769043,4279.487305,4261.410156,4471.025879,4385.769043,4385.641113,4427.820313
4291.153809,4256.025879,4299.743652,4300.128418,4360.256348,4287.436035,4273.077148,4287.94873,4272.436035,4249.230957,4460.384766,4376.153809,4379.358887,4419.615234
4274.615234,4240.897461,4286.410156,4286.153809,4347.05127,4274.230957,4261.922852,4275.128418,4259.230957,4241.794922,4436.410156,4361.666504,4361.666504,4397.94873
4285.512695,4251.153809,4290.128418,4293.333496,4356.282227,4284.871582,4261.282227,4277.820313,4264.358887,4250.512695,4447.94873,4371.025879,4369.102539,4408.589844
4305.897461,4274.615234,4306.922852,4311.538574,4374.487305,4299.358887,4268.717773,4293.461426,4282.563965,4266.922852,4477.179688,4386.666504,4400.128418,4431.666504
4289.871582,4267.307617,4291.538574,4301.666504,4362.94873,4286.538574,4263.333496,4286.025879,4272.05127,4256.282227,4460.512695,4368.974121,4391.794922,4412.436035
4271.410156,4253.333496,4272.820313,4286.153809,4345.897461,4274.230957,4258.077148,4274.871582,4260.769043,4242.94873,4438.461426,4352.94873,4368.717773,4392.94873
4282.692383,4260.256348,4284.487305,4290.512695,4351.410156,4281.922852,4262.820313,4287.307617,4274.230957,4253.077148,4454.871582,4364.487305,4380.384766,4407.179688
4295.512695,4266.794922,4297.94873,4297.307617,4361.538574,4291.282227,4272.179688,4297.05127,4284.487305,4261.282227,4467.05127,4373.589844,4398.205078,4417.179688
4298.205078,4268.077148,4300.897461,4301.794922,4366.025879,4298.589844,4281.410156,4298.589844,4283.589844,4261.538574,4462.94873,4373.077148,4398.077148,4416.410156
4288.717773,4259.230957,4290.769043,4293.846191,4356.538574,4288.717773,4272.179688,4291.025879,4273.846191,4254.230957,4453.974121,4360.512695,4385,4405.128418
4271.025879,4246.794922,4271.666504,4275.769043,4340.512695,4268.717773,4251.282227,4273.717773,4260.128418,4240.384766,4441.025879,4338.974121,4369.615234,4387.692383
4274.615234,4255.641113,4274.871582,4284.487305,4351.922852,4273.333496,4253.461426,4271.153809,4260.641113,4240.256348,4447.179688,4344.615234,4373.077148,4395.641113
4296.538574,4274.487305,4297.692383,4308.333496,4375.769043,4290.641113,4266.282227,4282.563965,4270.769043,4250.641113,4467.179688,4370.641113,4389.230957,4417.05127
4295.256348,4268.333496,4297.94873,4301.794922,4364.230957,4280.512695,4253.461426,4271.025879,4262.820313,4246.025879,4458.461426,4365.512695,4382.436035,4412.436035
4285.641113,4261.410156,4288.846191,4292.05127,4348.717773,4270,4243.717773,4251.538574,4251.666504,4240.256348,4442.94873,4349.102539,4373.333496,4403.974121
4300.641113,4277.307617,4303.846191,4308.589844,4365.512695,4285.897461,4262.05127,4265.256348,4262.94873,4250.384766,4461.794922,4364.871582,4388.077148,4419.743652
4310.128418,4280.512695,4312.05127,4312.179688,4373.077148,4291.282227,4269.871582,4283.589844,4274.102539,4254.102539,4478.461426,4381.538574,4394.487305,4427.05127
4298.461426,4266.410156,4298.333496,4296.666504,4360,4279.230957,4255.897461,4276.153809,4269.615234,4252.05127,4461.794922,4373.717773,4382.563965,4415.897461
4286.922852,4258.589844,4287.692383,4286.922852,4351.794922,4274.871582,4251.410156,4263.077148,4258.205078,4246.794922,4440.128418,4360.897461,4369.487305,4406.025879
4292.05127,4267.307617,4296.922852,4292.94873,4357.307617,4285.641113,4267.692383,4271.025879,4263.077148,4244.487305,4453.461426,4368.461426,4372.94873,4412.307617
4300.128418,4275.256348,4305.384766,4302.436035,4365.384766,4294.487305,4277.820313,4286.153809,4275.384766,4251.410156,4475.641113,4383.077148,4382.179688,4421.794922
4297.94873,4269.743652,4301.538574,4300,4365.897461,4293.333496,4273.846191,4290.256348,4274.102539,4257.436035,4466.794922,4384.358887,4382.307617,4418.846191
4295.128418,4261.153809,4301.025879,4291.538574,4356.538574,4290.384766,4275.512695,4290.897461,4270.512695,4256.794922,4448.333496,4376.410156,4374.615234,4414.230957
4303.461426,4261.410156,4310.769043,4298.333496,4354.358887,4294.102539,4283.333496,4292.563965,4277.179688,4260.256348,4454.102539,4378.846191,4370.769043,4420.384766
4318.974121,4271.922852,4326.153809,4315.897461,4365.384766,4305.897461,4288.589844,4297.436035,4286.538574,4274.615234,4467.179688,4398.333496,4380.769043,4435.641113
4312.563965,4263.717773,4319.871582,4307.692383,4353.974121,4299.871582,4281.794922,4297.94873,4279.743652,4273.333496,4446.794922,4399.230957,4375.384766,4433.717773
4294.358887,4242.820313,4297.94873,4284.615234,4333.589844,4284.743652,4268.846191,4292.692383,4269.743652,4257.05127,4424.743652,4382.436035,4354.615234,4419.743652
4301.922852,4250.256348,4302.94873,4291.538574,4343.717773,4293.717773,4272.820313,4296.153809,4276.794922,4261.025879,4438.974121,4388.333496,4356.794922,4422.307617
4313.717773,4265.512695,4319.487305,4308.205078,4358.205078,4306.666504,4283.589844,4298.461426,4282.307617,4270.256348,4445.769043,4402.307617,4369.871582,4432.94873
4302.820313,4256.794922,4310.769043,4303.077148,4347.05127,4297.94873,4282.563965,4292.820313,4272.563965,4262.307617,4426.282227,4395.512695,4365.769043,4431.025879
4300.256348,4255.384766,4303.077148,4304.487305,4343.077148,4298.717773,4285.256348,4298.461426,4272.692383,4266.794922,4427.94873,4391.666504,4365.256348,4426.666504
4308.974121,4272.436035,4309.743652,4319.102539,4354.487305,4309.487305,4291.922852,4305.512695,4280.384766,4276.410156,4446.153809,4394.230957,4377.820313,4428.589844
4301.282227,4272.563965,4305.897461,4314.743652,4353.461426,4300.128418,4283.077148,4297.179688,4269.871582,4264.358887,4445.128418,4386.794922,4380.769043,4426.025879
4297.179688,4261.282227,4299.487305,4306.666504,4348.717773,4288.461426,4274.102539,4290.769043,4265.641113,4259.743652,4440,4386.538574,4376.282227,4424.487305
4303.974121,4263.846191,4302.94873,4311.410156,4347.820313,4288.846191,4274.230957,4288.205078,4272.179688,4267.05127,4438.846191,4389.358887,4369.615234,4423.717773
4300.384766,4272.436035,4304.487305,4312.307617,4343.077148,4287.692383,4269.487305,4280.128418,4265.769043,4262.307617,4436.794922,4382.563965,4368.974121,4420.769043
4296.794922,4274.230957,4298.974121,4307.436035,4339.358887,4286.538574,4266.922852,4281.025879,4265,4264.102539,4434.743652,4382.179688,4377.94873,4423.461426
4307.05127,4272.563965,4302.692383,4308.589844,4346.025879,4292.307617,4276.538574,4295.512695,4280,4277.05127,4442.05127,4390.512695,4383.461426,4433.077148
4308.974121,4269.743652,4310,4310.641113,4349.230957,4295.769043,4284.358887,4305,4283.205078,4274.230957,4452.179688,4390.769043,4381.410156,4435.384766
4305.256348,4278.077148,4309.743652,4314.871582,4346.794922,4297.179688,4285.128418,4305,4281.282227,4268.974121,4450,4389.358887,4387.179688,4431.410156
4298.333496,4256.538574,4302.692383,4299.358887,4339.743652,4297.307617,4288.846191,4307.05127,4288.205078,4272.94873,4442.179688,4394.743652,4383.333496,4431.922852
4284.871582,4212.820313,4298.974121,4273.717773,4329.358887,4297.436035,4295.769043,4314.358887,4290.512695,4271.794922,4441.666504,4397.820313,4363.333496,4426.922852
4283.077148,4235.256348,4298.974121,4286.282227,4332.179688,4296.410156,4294.487305,4307.179688,4279.615234,4262.563965,4433.717773,4386.153809,4355.512695,4414.871582
4291.794922,4302.820313,4296.025879,4319.743652,4347.307617,4295.512695,4289.230957,4295.128418,4268.846191,4256.922852,4419.871582,4376.922852,4358.974121,4415
4301.025879,4331.025879,4302.436035,4333.589844,4358.461426,4300.384766,4291.922852,4303.846191,4274.358887,4261.666504,4423.589844,4388.077148,4354.743652,4430.384766
4299.743652,4332.820313,4310.512695,4337.820313,4357.692383,4302.307617,4286.282227,4302.436035,4273.333496,4257.820313,4418.077148,4390.128418,4334.871582,4428.717773
4285.769043,4338.461426,4303.077148,4337.179688,4353.589844,4291.666504,4272.692383,4278.077148,4251.410156,4237.563965,4391.410156,4369.743652,4312.563965,4404.102539
4274.230957,4324.615234,4283.846191,4318.461426,4350.897461,4282.307617,4272.563965,4271.153809,4242.307617,4227.692383,4381.666504,4357.05127,4305,4391.025879
4275.769043,4316.025879,4276.794922,4310.641113,4354.871582,4287.692383,4279.487305,4281.153809,4253.974121,4239.230957,4393.717773,4365.256348,4314.615234,4397.94873
4271.794922,4321.282227,4277.179688,4314.230957,4357.436035,4290.256348,4274.102539,4274.102539,4254.230957,4241.538574,4390.256348,4360.769043,4313.333496,4393.589844
4248.974121,4303.077148,4257.820313,4296.922852,4340.128418,4274.615234,4260.384766,4262.436035,4244.102539,4226.794922,4364.358887,4333.717773,4289.358887,4368.333496
4237.436035,4288.461426,4240.897461,4282.94873,4325.384766,4265,4256.666504,4261.538574,4243.846191,4225.769043,4360,4319.358887,4284.871582,4359.358887
4250.256348,4297.820313,4253.717773,4291.410156,4338.846191,4276.282227,4265,4266.922852,4250.512695,4240.897461,4385.256348,4333.333496,4309.487305,4376.666504
4265.128418,4307.692383,4273.333496,4302.94873,4354.743652,4284.487305,4269.615234,4273.333496,4257.307617,4242.179688,4398.717773,4345.256348,4321.410156,4386.025879
4259.487305,4303.589844,4269.358887,4303.077148,4344.871582,4276.282227,4263.461426,4272.94873,4260.256348,4232.692383,4389.871582,4336.153809,4312.820313,4374.230957
4245,4295.512695,4255.256348,4295.384766,4336.922852,4269.102539,4260.769043,4272.692383,4260.897461,4237.05127,4383.589844,4330.256348,4310.897461,4366.410156
4250.256348,4296.922852,4263.077148,4290.769043,4346.025879,4273.974121,4270.512695,4281.538574,4263.461426,4250.256348,4391.794922,4343.589844,4321.153809,4378.846191
4272.179688,4310,4283.589844,4302.692383,4357.563965,4293.077148,4286.025879,4298.333496,4274.487305,4259.230957,4418.205078,4366.282227,4336.538574,4400.512695
4276.666504,4311.922852,4284.102539,4306.025879,4354.743652,4299.487305,4292.820313,4305.769043,4281.538574,4258.589844,4429.871582,4375.256348,4338.205078,4405.641113
4264.230957,4296.410156,4273.205078,4292.307617,4346.666504,4286.025879,4288.205078,4299.102539,4272.307617,4250,4408.205078,4366.410156,4320.384766,4392.563965
4266.282227,4294.871582,4280.512695,4301.282227,4352.05127,4286.666504,4285,4295,4264.743652,4247.179688,4399.102539,4363.717773,4317.94873,4391.538574
4276.153809,4306.794922,4289.358887,4316.410156,4358.846191,4295.128418,4281.666504,4292.179688,4263.717773,4248.846191,4411.922852,4368.846191,4326.410156,4398.589844
4283.077148,4312.436035,4295.256348,4314.871582,4362.05127,4293.974121,4282.94873,4293.846191,4264.230957,4249.358887,4419.358887,4381.025879,4326.153809,4405
4293.846191,4312.436035,4309.230957,4318.461426,4369.358887,4295.641113,4290.512695,4304.487305,4273.974121,4258.846191,4427.05127,4399.487305,4333.589844,4418.205078
4292.692383,4307.692383,4305.769043,4321.282227,4367.563965,4293.974121,4284.358887,4302.692383,4275.384766,4262.820313,4426.794922,4395.512695,4340.512695,4417.563965
4280.769043,4303.717773,4289.487305,4310.641113,4356.153809,4282.179688,4272.436035,4288.077148,4261.922852,4248.205078,4410.512695,4372.436035,4327.436035,4403.589844
4282.436035,4305.641113,4291.410156,4307.820313,4354.230957,4279.871582,4274.230957,4289.230957,4260.512695,4243.461426,4409.230957,4370,4321.025879,4402.94873
4290,4305.384766,4298.077148,4313.589844,4355,4283.717773,4276.666504,4297.436035,4268.846191,4256.794922,4416.922852,4381.410156,4332.94873,4410.256348
4288.846191,4303.461426,4294.102539,4309.615234,4351.025879,4279.358887,4273.846191,4293.205078,4269.487305,4259.743652,4413.974121,4380,4336.025879,4408.974121
4282.307617,4303.846191,4290.384766,4303.077148,4353.205078,4280.256348,4276.153809,4289.615234,4268.333496,4249.743652,4415.769043,4374.230957,4331.282227,4403.461426
4271.538574,4298.077148,4282.94873,4297.820313,4353.589844,4284.230957,4275.897461,4291.410156,4267.307617,4247.05127,4412.563965,4367.563965,4327.820313,4394.743652
4264.487305,4291.153809,4271.538574,4292.307617,4347.820313,4279.102539,4270.256348,4288.974121,4263.205078,4249.743652,4402.94873,4360.512695,4324.102539,4387.179688
4268.846191,4294.743652,4273.846191,4292.563965,4348.974121,4278.461426,4270.641113,4283.717773,4262.436035,4248.461426,4406.666504,4364.102539,4325.512695,4390.512695
4274.615234,4297.692383,4281.538574,4293.205078,4353.077148,4286.282227,4275.256348,4280.384766,4263.717773,4244.230957,4415,4366.538574,4327.94873,4393.589844
4275.512695,4293.461426,4280.897461,4291.282227,4350.384766,4288.974121,4275.769043,4280.128418,4258.974121,4240.256348,4411.794922,4359.487305,4323.461426,4392.563965
4279.487305,4293.205078,4281.666504,4293.333496,4350.256348,4287.820313,4273.846191,4280.897461,4253.846191,4242.05127,4409.102539,4355.256348,4324.743652,4393.717773
4286.666504,4300.641113,4287.179688,4298.589844,4361.025879,4293.589844,4275.128418,4285.128418,4255.641113,4245.128418,4418.846191,4359.230957,4337.179688,4395.641113
4290.897461,4304.487305,4287.692383,4299.230957,4366.538574,4296.538574,4275,4290.512695,4263.461426,4244.487305,4428.589844,4365.128418,4337.563965,4399.615234
4292.820313,4303.205078,4291.025879,4300.897461,4365.897461,4293.717773,4276.025879,4295,4271.282227,4250.512695,4428.974121,4369.871582,4333.846191,4407.05127
4296.282227,4307.563965,4297.692383,4311.282227,4371.025879,4296.794922,4280.256348,4297.94873,4271.794922,4256.025879,4427.307617,4371.922852,4343.589844,4411.666504
4297.436035,4310,4295.128418,4313.589844,4370,4294.871582,4278.333496,4292.05127,4266.410156,4250.384766,4429.487305,4365.897461,4345.384766,4406.538574
4288.589844,4305.256348,4287.563965,4301.153809,4360.641113,4282.692383,4272.05127,4280.128418,4260.769043,4246.025879,4421.410156,4354.871582,4334.102539,4396.538574
4281.282227,4300.384766,4284.487305,4293.333496,4355.769043,4277.820313,4272.436035,4275.897461,4253.333496,4241.025879,4403.974121,4346.922852,4326.410156,4390.128418
4281.666504,4298.717773,4283.846191,4302.05127,4355.128418,4280.769043,4273.461426,4277.05127,4246.538574,4228.333496,4401.025879,4346.538574,4322.94873,4387.563965
4292.94873,4307.692383,4294.102539,4317.820313,4368.717773,4290.256348,4278.333496,4280.128418,4256.282227,4235.897461,4421.538574,4362.436035,4332.307617,4398.461426
4303.589844,4315.769043,4308.846191,4323.333496,4385.769043,4298.205078,4287.692383,4285.769043,4272.563965,4257.179688,4441.538574,4377.692383,4351.922852,4413.974121
4291.410156,4302.179688,4297.692383,4308.589844,4372.692383,4288.846191,4278.717773,4279.871582,4262.692383,4250,4429.487305,4363.717773,4347.820313,4403.461426
4282.307617,4295.897461,4284.230957,4301.410156,4359.615234,4279.743652,4270.897461,4275,4250.512695,4236.025879,4413.717773,4350.897461,4330.128418,4389.102539
4298.205078,4315.256348,4303.077148,4322.179688,4380.128418,4293.846191,4285.641113,4291.794922,4264.358887,4247.94873,4435.384766,4371.025879,4339.487305,4406.282227
4306.025879,4317.307617,4317.05127,4333.205078,4387.05127,4301.153809,4287.94873,4300.641113,4273.717773,4257.05127,4452.307617,4386.282227,4350.256348,4420.512695
4291.282227,4297.436035,4300,4315.897461,4364.487305,4282.307617,4267.692383,4283.077148,4253.974121,4239.230957,4428.846191,4365.256348,4335.769043,4402.179688
4291.666504,4301.153809,4292.692383,4310.256348,4362.692383,4276.538574,4264.615234,4274.102539,4241.666504,4226.666504,4413.205078,4351.666504,4331.538574,4393.077148
4296.025879,4294.743652,4297.179688,4305.769043,4371.025879,4287.436035,4277.436035,4283.974121,4257.179688,4233.846191,4419.230957,4364.487305,4332.05127,4399.743652
4282.05127,4274.871582,4287.820313,4291.922852,4361.153809,4282.436035,4272.94873,4284.358887,4264.102539,4235.128418,4419.230957,4365.512695,4320,4394.615234
4286.538574,4303.205078,4287.692383,4307.692383,4369.487305,4289.615234,4268.077148,4281.794922,4261.282227,4235.641113,4428.461426,4360.128418,4332.05127,4396.538574
4294.487305,4325.769043,4289.230957,4320.512695,4383.589844,4306.794922,4272.94873,4283.205078,4261.153809,4236.282227,4433.333496,4355.256348,4347.05127,4397.820313
4270.256348,4293.974121,4268.846191,4295.897461,4365.769043,4285.897461,4265.512695,4269.615234,4248.717773,4222.692383,4408.333496,4333.205078,4321.153809,4373.461426
4252.820313,4279.487305,4256.538574,4283.846191,4353.333496,4261.410156,4250,4256.025879,4237.307617,4217.94873,4394.743652,4317.94873,4304.230957,4360.769043
4268.205078,4300.897461,4268.589844,4298.077148,4366.922852,4276.025879,4251.282227,4261.410156,4245.128418,4231.666504,4412.307617,4328.589844,4326.153809,4378.717773
4279.871582,4303.461426,4279.743652,4305.512695,4372.05127,4288.461426,4264.615234,4265.512695,4252.94873,4236.410156,4425.128418,4340.384766,4338.846191,4391.410156
4278.333496,4299.358887,4283.205078,4308.077148,4363.974121,4279.358887,4266.153809,4263.589844,4249.230957,4232.179688,4422.436035,4336.922852,4332.436035,4386.922852
4280.769043,4305.897461,4282.307617,4306.666504,4364.743652,4277.820313,4259.871582,4271.794922,4249.230957,4235.512695,4416.153809,4335.256348,4328.461426,4383.846191
4278.205078,4299.230957,4277.179688,4295.384766,4367.563965,4277.436035,4255.384766,4277.307617,4249.102539,4234.743652,4411.153809,4338.846191,4325.256348,4383.333496
4275.256348,4295.256348,4277.05127,4294.102539,4365.384766,4272.563965,4258.717773,4273.846191,4248.333496,4229.230957,4415,4342.820313,4326.538574,4384.102539
